data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione
2024-02-16,Hannover,Greuther Furth,2,1,0,1,9,14,3,5,7,5,16,14,2,1,0,0,2324
2024-02-17,Hansa Rostock,Hamburg,2,2,0,1,10,13,7,4,1,1,20,13,4,2,0,0,2324
2024-02-17,Paderborn,Holstein Kiel,0,4,0,2,10,12,3,6,6,6,11,12,3,3,1,0,2324
2024-02-17,Schalke 04,Wehen,1,0,0,0,10,11,3,3,8,3,10,8,2,2,0,0,2324
2024-02-17,Karlsruhe,Fortuna Dusseldorf,2,2,0,1,10,9,2,3,7,4,7,13,2,2,0,0,2324
2024-02-18,Elversberg,Osnabruck,3,1,3,0,11,11,5,4,5,5,12,13,3,2,0,0,2324
2024-02-18,Nurnberg,Kaiserslautern,1,1,0,1,7,20,4,4,8,9,13,12,5,3,0,0,2324
2024-02-18,St Pauli,Braunschweig,1,0,1,0,10,9,4,2,5,4,7,11,3,2,1,0,2324
2024-02-23,Holstein Kiel,St Pauli,3,4,0,3,12,11,6,5,3,1,8,8,1,1,0,0,2324
2024-02-23,Wehen,Paderborn,1,2,1,1,5,16,1,4,2,7,11,7,2,2,0,0,2324
2024-02-24,Magdeburg,Schalke 04,3,0,3,0,17,15,4,4,4,4,4,12,0,0,0,0,2324
2024-02-24,Osnabruck,Hannover,1,0,0,0,9,16,4,6,3,8,15,11,2,3,0,0,2324
2024-02-24,Braunschweig,Hertha,1,1,1,0,9,12,3,2,5,4,13,11,2,0,1,0,2324
2024-02-24,Kaiserslautern,Karlsruhe,0,4,0,0,8,8,4,6,6,4,8,13,3,1,0,0,2324
2024-02-25,Hamburg,Elversberg,1,0,0,0,16,12,7,4,5,5,8,6,2,1,0,0,2324
2024-02-25,Fortuna Dusseldorf,Hansa Rostock,2,0,2,0,17,14,10,3,2,7,3,10,1,0,0,0,2324
2024-02-25,Greuther Furth,Nurnberg,2,1,1,1,18,3,7,1,13,0,16,11,3,4,0,1,2324
2024-03-01,Schalke 04,St Pauli,3,1,1,0,14,7,6,4,6,4,14,12,3,0,0,0,2324
2024-03-01,Hertha,Holstein Kiel,2,2,2,0,11,15,7,3,5,5,10,9,3,3,0,0,2324
2024-03-02,Karlsruhe,Greuther Furth,4,0,1,0,19,11,8,5,5,4,13,12,3,1,0,0,2324
2024-03-02,Nurnberg,Braunschweig,2,1,2,0,15,10,5,2,5,4,5,11,3,2,0,0,2324
2024-03-02,Hannover,Fortuna Dusseldorf,2,2,0,2,21,7,8,3,8,4,10,10,4,0,0,0,2324
2024-03-02,Hansa Rostock,Kaiserslautern,0,3,0,1,7,20,2,10,2,7,15,9,3,1,1,0,2324
2024-03-03,Elversberg,Wehen,0,3,0,1,10,14,3,5,8,4,10,12,3,2,0,0,2324
2024-03-03,Hamburg,Osnabruck,1,2,1,1,13,3,3,2,11,5,16,10,4,4,0,1,2324
2024-03-03,Paderborn,Magdeburg,0,0,0,0,16,4,5,1,13,3,14,12,1,1,0,1,2324
2024-03-08,Braunschweig,Hansa Rostock,0,1,0,0,12,15,3,2,4,4,15,15,4,3,0,0,2324
2024-03-08,Fortuna Dusseldorf,Hamburg,2,0,1,0,8,11,4,0,4,1,14,6,2,2,0,1,2324
2024-03-09,Holstein Kiel,Karlsruhe,1,0,0,0,18,14,9,4,8,8,15,14,1,2,0,0,2324
2024-03-09,Schalke 04,Paderborn,3,3,1,0,17,15,5,6,7,4,17,8,2,1,0,0,2324
2024-03-09,Wehen,Hannover,1,1,1,0,10,14,4,2,2,3,8,7,1,1,0,0,2324
2024-03-09,Magdeburg,Nurnberg,0,1,0,0,13,6,4,1,8,2,7,11,1,1,0,0,2324
2024-03-10,St Pauli,Hertha,2,0,2,0,15,4,3,0,7,6,6,12,1,1,0,0,2324
2024-03-10,Greuther Furth,Elversberg,1,4,0,1,7,19,3,12,2,2,16,11,4,2,1,0,2324
2024-03-10,Kaiserslautern,Osnabruck,3,2,0,0,13,6,9,4,11,6,14,13,2,2,0,0,2324
2024-03-15,Paderborn,Braunschweig,1,2,0,0,21,11,6,3,10,1,13,7,1,2,0,0,2324
2024-03-15,Osnabruck,Fortuna Dusseldorf,0,4,0,1,11,16,0,9,4,3,9,12,1,2,0,0,2324
2024-03-16,Hannover,Kaiserslautern,1,1,0,0,9,7,2,6,3,3,13,8,3,2,0,0,2324
2024-03-16,Nurnberg,St Pauli,0,2,0,1,2,16,1,4,1,11,7,10,0,2,0,0,2324
2024-03-16,Hansa Rostock,Greuther Furth,1,0,1,0,13,16,4,4,3,8,19,11,1,1,0,0,2324
2024-03-16,Elversberg,Holstein Kiel,0,2,0,1,11,14,3,5,4,7,11,7,1,1,0,0,2324
